no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,0,0,2,0,0,0,346,2018,9,12,3,0,0,0,115.66970351621943,0,0
2,0,0,1,0,0,0,80,2018,7,19,4,0,0,0,105.45312257681347,0,0
2,0,0,3,0,0,0,253,2018,5,4,3,0,0,0,90.0,0,0
2,0,0,3,0,0,0,168,2018,7,4,4,0,0,0,91.0117122840619,0,0
2,0,0,3,3,0,0,46,2018,11,22,4,0,0,0,74.80974869359171,1,0
1,0,0,4,0,0,0,29,2018,11,22,4,0,0,0,78.36405354753394,1,0
2,0,1,2,0,0,0,75,2018,3,17,4,0,0,0,79.70816173261858,0,0
1,0,1,0,1,0,0,1,2017,8,14,4,0,0,0,72.94242922801058,0,0
2,1,1,4,0,0,0,101,2018,10,22,4,0,0,0,121.88452982038963,1,0
2,0,0,1,0,0,0,80,2018,11,24,4,0,0,0,93.6,0,0
2,0,1,0,2,0,0,86,2018,9,29,4,0,0,0,61.582453234831824,0,0
2,0,0,1,0,0,3,18,2018,7,8,4,0,0,0,166.0,0,0
1,0,0,3,0,0,0,205,2018,9,8,4,0,0,0,126.9,1,0
1,0,0,1,0,0,0,18,2017,8,30,4,0,0,0,99.19298383705318,0,0
2,0,1,4,0,0,3,10,2018,3,16,4,0,0,0,128.89090646661282,0,0
2,0,0,2,1,0,0,40,2018,4,24,4,0,0,0,101.15769411247673,0,0
2,0,0,1,0,0,0,162,2018,8,27,4,0,0,0,96.3,0,0
2,2,0,2,0,0,5,39,2018,8,11,4,0,0,0,207.9,1,0
1,0,0,5,0,0,0,77,2018,2,28,4,0,0,0,72.98854064653447,0,0
2,0,1,1,0,0,0,198,2018,4,28,4,0,0,0,106.13026278229457,0,0
1,0,1,1,0,0,2,8,2018,3,5,3,0,0,0,92.48788488894715,0,0
2,0,1,1,1,0,0,34,2018,6,8,4,0,0,0,126.20151131389485,0,0
2,0,0,1,0,0,0,59,2018,6,12,4,0,0,0,105.3,0,0
2,0,1,1,0,0,3,27,2018,7,28,4,0,0,0,155.0942003825664,0,0
1,0,1,1,1,0,0,35,2018,2,13,4,0,0,0,72.1510735760041,0,0
2,1,0,1,0,0,4,173,2018,7,7,4,0,0,0,168.15050901305202,2,0
0,1,0,1,0,0,1,193,2018,7,15,4,0,0,0,86.5,0,0
1,0,0,1,0,0,0,11,2018,4,6,4,0,0,0,135.27251454318423,0,0
2,0,0,2,0,0,0,93,2017,11,3,4,0,0,0,72.25,1,0
2,0,0,1,0,0,0,182,2018,7,30,4,0,0,0,117.92396098320282,1,0
2,0,0,1,0,0,0,137,2017,10,15,3,0,0,0,90.0,0,0
2,0,2,1,0,0,0,18,2018,10,29,4,0,0,0,140.0,0,0
2,0,1,2,0,0,0,243,2018,9,9,4,0,0,0,105.88726391279772,1,0
2,0,2,7,0,0,0,166,2018,9,4,4,0,0,0,119.49921892171126,0,0
2,0,1,2,0,0,0,50,2018,3,10,4,0,0,0,56.72183262111132,0,0
2,0,0,3,0,0,1,213,2018,9,29,4,0,0,0,123.60506585525857,0,0
2,0,0,1,2,0,0,91,2018,6,19,4,0,0,0,116.60066431104039,0,0
2,1,1,2,0,0,5,214,2018,8,7,4,0,0,0,158.95,1,0
2,0,1,3,0,0,0,201,2018,8,8,4,0,0,0,120.23287077156768,1,0
3,0,1,2,0,0,3,66,2018,8,6,4,0,0,0,168.3,0,0
2,0,1,1,0,0,2,224,2018,9,20,4,0,0,0,128.14984060019148,1,0
2,0,1,4,3,0,0,104,2018,9,6,4,0,0,0,107.24501602576757,0,0
2,0,2,3,3,0,0,199,2018,8,26,4,0,0,0,83.41405668225573,0,0
2,0,0,3,0,0,0,103,2018,3,26,4,0,0,0,97.96342680831799,0,0
2,0,0,2,0,0,2,15,2018,3,2,4,0,0,0,109.42288807567924,0,0
1,0,2,3,0,0,3,44,2018,4,10,4,0,0,0,113.56889952364554,0,0
2,0,2,2,0,0,0,105,2018,5,21,4,0,0,0,119.88705963671542,0,0
2,0,0,1,0,0,0,62,2018,3,18,4,0,0,0,98.85515461646186,0,0
1,0,0,2,0,0,0,191,2018,10,20,4,0,0,0,91.72534973218322,0,0
2,0,1,2,3,0,0,51,2018,11,23,4,0,0,0,79.2,1,0
2,0,0,4,0,0,2,62,2018,7,29,4,0,0,0,111.30175221022115,0,0
2,0,1,1,0,0,3,73,2018,6,4,4,0,0,0,140.4,1,0
2,0,0,1,0,0,0,196,2018,8,11,4,0,0,0,129.68457344931565,1,0
2,0,1,0,3,0,0,36,2018,5,22,3,0,0,0,92.41792653348853,0,0
2,0,0,3,0,0,3,29,2018,4,11,4,0,0,0,149.15992398943882,0,0
2,0,1,2,0,0,2,166,2018,8,12,4,0,0,0,128.37991513795092,0,0
2,0,1,1,0,0,0,102,2018,8,18,4,0,0,0,135.9,1,0
2,0,1,2,0,0,3,133,2018,10,20,4,0,0,0,115.41002671004537,1,0
1,0,0,2,0,0,0,149,2018,7,19,3,0,0,0,128.30191103505425,0,0
2,0,1,0,0,0,1,79,2018,9,3,4,0,0,0,118.61702818895684,0,0
3,0,1,1,0,0,3,210,2018,10,18,4,0,0,0,128.7,0,0
2,0,1,2,0,0,0,104,2018,5,22,4,0,0,0,120.11091886543694,0,0
2,0,0,1,0,0,0,87,2017,8,10,2,0,0,0,99.68078428290083,0,0
2,0,1,3,0,0,3,38,2018,3,19,4,0,0,0,119.69596468435812,0,0
1,0,0,2,0,0,3,11,2018,2,11,4,0,0,0,106.21325420046696,1,0
2,0,0,2,0,0,1,35,2018,3,13,4,0,0,0,115.14216584454107,0,0
2,0,0,3,0,0,0,135,2017,9,8,3,0,0,0,89.45628019420555,0,0
2,0,0,2,0,0,0,197,2018,8,17,3,0,0,0,112.53894954901317,1,0
1,0,1,5,0,0,0,84,2017,4,11,4,0,0,0,66.764643917442,0,0
2,2,1,2,0,0,5,293,2018,9,24,4,0,0,0,176.02362754062125,1,0
2,0,0,2,2,0,0,35,2018,5,1,4,0,0,0,84.56789949259638,0,0
2,0,1,2,1,0,0,105,2017,11,13,3,0,0,0,57.14598644525266,0,0
2,0,1,2,0,0,2,179,2018,8,6,4,0,0,0,130.02946358806187,0,0
2,0,0,4,0,0,0,210,2018,10,19,4,0,0,0,96.3,1,0
2,0,2,3,0,0,3,27,2018,5,20,4,0,0,0,135.7701221533513,0,0
2,0,0,2,0,0,0,209,2018,8,19,4,0,0,0,99.78624730174204,0,0
2,0,1,3,0,0,3,124,2018,8,20,4,0,0,0,142.81267233032074,0,0
2,0,0,1,2,0,0,156,2018,7,11,4,0,0,0,103.30715439770502,0,0
1,0,0,2,0,0,0,372,2018,11,25,3,0,0,0,92.78655192952947,0,0
2,1,0,1,0,0,1,62,2018,3,10,4,0,0,0,139.10398291270883,0,0
1,0,1,0,3,0,0,8,2018,9,28,4,0,0,0,126.75803723682253,0,0
2,0,1,1,0,0,0,60,2018,6,23,4,0,0,0,99.92684119613943,0,0
2,0,2,6,0,0,0,70,2018,7,12,3,0,0,0,93.6,0,0
2,0,1,1,0,0,0,90,2017,8,13,4,0,0,0,89.25,0,0
2,0,0,2,2,0,0,59,2017,11,10,4,0,0,0,89.11559040698553,0,0
2,0,1,2,0,0,0,163,2018,5,1,4,0,0,0,99.80925517966281,0,0
2,0,0,1,0,0,0,258,2018,7,24,4,0,0,0,95.99262537988601,1,0
2,0,1,4,1,0,0,34,2018,5,28,4,0,0,0,99.57218922345162,1,0
2,1,0,1,0,0,4,142,2018,8,26,4,0,0,0,167.7957948104746,1,0
2,0,1,2,0,0,3,99,2018,7,6,4,0,0,0,141.92667781215854,1,0
2,0,0,3,0,0,2,159,2018,7,14,4,0,0,0,137.95574233847844,0,0
2,0,1,3,0,0,0,205,2018,10,21,4,0,0,0,96.3,0,0
3,0,1,3,0,0,0,178,2018,7,22,4,0,0,0,127.907670409154,1,0
2,0,1,3,1,0,0,241,2018,11,22,4,0,0,0,58.23173860457749,0,0
2,0,0,2,0,0,0,50,2018,9,3,4,0,0,0,118.68283112923253,0,0
2,0,0,3,0,0,1,110,2018,12,26,4,0,0,0,114.54182103436085,0,0
2,0,0,2,0,0,0,247,2018,5,26,4,0,0,0,118.22204341788876,0,0
1,0,2,0,0,0,0,35,2018,4,17,4,0,0,0,100.69155282977697,0,0
3,0,0,2,0,0,0,77,2018,5,16,4,0,0,0,156.3871401558287,0,0
2,0,1,1,0,0,0,82,2018,8,7,4,0,0,0,133.89466260675025,0,0
2,0,0,4,0,0,0,156,2018,10,7,4,0,0,0,131.56266881521964,0,0
2,0,1,1,0,0,0,116,2018,3,27,3,0,0,0,70.47403089398702,0,0
2,0,0,1,0,0,1,282,2018,10,16,3,0,0,0,91.12372272140988,0,0
2,0,2,5,0,0,0,156,2018,8,12,4,0,0,0,106.84348331802252,1,0
3,0,0,3,0,0,3,124,2018,8,7,4,0,0,0,146.73592364147163,0,0
1,0,0,4,3,0,0,40,2018,6,27,4,0,0,0,104.62363765051049,0,0
2,0,0,2,1,0,0,102,2017,10,16,3,0,0,0,101.5,0,0
2,0,2,3,0,0,1,85,2018,9,15,4,0,0,0,133.02039437196987,0,0
2,0,0,3,0,0,0,245,2017,9,22,4,0,0,0,90.20961374254938,0,0
2,0,2,0,3,0,0,88,2018,11,25,4,0,0,0,71.28,0,0
2,0,0,2,0,0,0,153,2018,7,23,4,0,0,0,109.76522740945434,0,0
2,0,1,2,1,0,0,126,2017,6,26,4,0,0,0,78.88215682157808,1,0
2,0,1,1,0,0,0,277,2018,6,15,3,0,0,0,94.95302234614927,0,0
1,0,2,3,0,0,0,17,2017,8,28,4,0,0,0,86.42119698981125,0,0
1,0,2,1,1,0,0,86,2017,8,18,4,0,0,0,69.42623171958549,0,0
2,0,1,2,0,0,0,271,2018,7,5,3,0,0,0,77.8298012889591,0,0
2,0,1,2,0,0,0,91,2018,8,13,4,0,0,0,151.54331601817407,0,0
2,0,0,0,3,0,0,1,2018,3,26,4,0,0,0,89.0,0,0
3,0,0,1,0,0,3,55,2018,4,9,4,0,0,0,137.7,0,0
2,0,1,4,3,0,0,177,2018,8,22,4,0,0,0,84.02308792029851,0,0
2,0,0,1,0,0,1,16,2018,4,18,4,0,0,0,175.6402657587684,0,0
2,0,0,3,0,0,0,203,2018,9,8,4,0,0,0,126.0317768077865,1,0
2,0,1,3,0,0,3,71,2018,4,24,4,0,0,0,107.40840677554246,0,0
2,0,2,2,0,0,3,8,2018,9,8,4,0,0,0,174.3321631066205,0,0
2,1,1,0,0,0,5,34,2018,8,17,4,0,0,0,208.9200206067098,0,0
3,0,2,3,0,0,3,10,2018,4,8,4,0,0,0,159.0,0,0
3,0,1,0,0,0,3,171,2018,9,29,4,0,0,0,124.41694160597523,1,0
2,0,0,1,3,0,0,9,2018,7,29,4,0,0,0,128.122773197198,0,0
2,0,2,2,0,0,0,144,2018,8,26,4,0,0,0,96.3,0,0
2,0,2,1,0,0,0,252,2018,10,15,4,0,0,0,105.89545459195936,0,0
2,0,0,2,0,0,0,114,2017,10,23,4,0,0,0,74.1765238892478,1,0
2,0,0,0,0,0,0,117,2017,7,20,4,0,0,0,76.5,1,0
2,0,1,0,0,0,0,277,2018,10,16,4,0,0,0,96.3,0,0
2,0,0,1,1,0,0,103,2017,5,19,4,0,0,0,76.5,0,0
2,0,0,2,3,0,0,29,2018,4,11,4,0,0,0,98.00167585635276,0,0
2,2,1,2,0,0,5,11,2018,5,12,4,0,0,0,216.95769855261426,0,0
1,0,2,2,0,0,4,7,2018,8,10,4,0,0,0,144.27754909003554,0,0
1,0,1,1,0,0,3,2,2018,4,9,4,0,0,0,136.11105619790902,0,0
2,0,0,1,2,0,0,103,2017,7,16,4,0,0,0,94.5,0,0
2,0,1,3,0,0,0,54,2018,3,28,4,0,0,0,85.85,0,0
2,0,0,1,0,0,2,50,2018,7,10,4,0,0,0,143.0480882893811,0,0
1,0,1,6,0,0,0,92,2017,8,4,4,0,0,0,66.93548808743361,1,0
2,0,1,3,1,0,0,39,2018,11,7,4,0,0,0,147.80394962252257,0,0
2,0,1,2,0,0,3,91,2018,8,9,4,0,0,0,149.57026151594567,0,0
2,0,0,1,0,0,0,226,2018,7,23,3,0,0,0,104.26354860468572,0,0
2,0,1,1,0,0,0,180,2018,8,27,4,0,0,0,89.04005963234432,0,0
1,0,0,3,0,0,0,287,2018,9,29,4,0,0,0,100.5177790791731,0,0
1,0,1,1,0,0,0,49,2018,10,5,4,0,0,0,114.15725504771244,0,0
2,1,1,0,0,0,3,160,2018,7,4,4,0,0,0,166.80955429002609,0,0
2,0,0,3,0,0,0,161,2018,7,5,4,0,0,0,105.90667106732317,1,0
1,0,1,0,0,0,2,110,2018,10,9,3,0,0,0,120.0,0,0
2,0,1,2,0,0,0,230,2018,9,18,4,0,0,0,109.72290987161266,0,0
2,0,1,2,1,0,0,174,2018,9,5,4,0,0,0,109.32874290417378,0,0
2,0,2,3,3,0,0,14,2018,11,14,4,0,0,0,76.20842509050621,1,0
2,2,2,2,0,0,5,192,2018,9,27,4,0,0,0,164.71352345644834,0,0
1,0,0,1,0,0,0,47,2018,3,12,4,0,0,0,100.06386823978761,0,0
2,1,0,3,0,0,4,66,2018,10,27,4,0,0,0,165.79878158766144,0,0
1,0,1,2,0,0,1,85,2018,5,5,4,0,0,0,107.23038984950068,0,0
3,0,1,0,0,0,3,165,2018,8,28,4,0,0,0,126.45857810335788,0,0
1,0,2,2,0,0,0,115,2018,2,27,3,0,0,0,60.149095678671436,0,0
2,0,2,4,2,0,0,84,2018,5,14,3,0,0,0,109.50658570096509,0,0
2,0,2,2,0,0,0,108,2017,12,3,4,0,0,0,72.25,1,0
1,0,0,1,0,0,0,167,2018,9,4,3,0,0,0,78.05413502668635,0,0
2,0,1,1,0,0,0,96,2017,6,11,4,0,0,0,94.8408412098252,0,0
2,0,1,3,0,0,0,207,2018,8,5,4,0,0,0,104.19228348606119,0,0
1,0,0,2,0,0,0,5,2018,3,3,0,0,0,0,94.95207722975147,0,0
2,1,1,2,0,0,4,6,2018,3,18,4,0,0,0,216.5805479357246,0,0
2,0,0,2,0,0,3,109,2018,8,20,4,0,0,0,149.92282250842166,0,0
2,0,0,1,0,0,3,132,2018,6,14,4,0,0,0,113.86208729157117,0,0
1,0,0,3,0,0,0,213,2018,8,16,4,0,0,0,90.90258604412774,0,0
1,0,0,2,0,0,0,115,2018,7,1,4,0,0,0,75.88636098687618,0,0
2,0,0,2,0,0,0,195,2018,8,29,4,0,0,0,112.50445985234121,1,0
2,0,0,4,3,0,0,94,2018,7,11,4,0,0,0,95.2800686526703,0,0
2,0,1,3,0,0,0,31,2017,7,12,4,0,0,0,113.54529878700397,0,0
2,1,0,2,0,0,0,42,2018,7,27,4,0,0,0,135.31034110375452,0,0
1,0,1,0,1,0,0,382,2018,10,19,3,0,0,0,90.0,0,0
2,0,0,3,0,0,3,79,2018,9,14,4,0,0,0,149.4,0,0
2,0,0,1,1,0,0,106,2017,10,11,3,0,0,0,109.45394240864829,0,0
1,0,1,4,2,0,0,59,2018,5,17,4,0,0,0,96.20178597465478,0,0
2,0,0,1,0,0,2,13,2018,2,23,4,0,0,0,127.0,0,0
2,0,2,4,0,0,0,82,2017,6,5,4,0,0,0,76.10758427474909,0,0
2,0,1,2,0,0,0,170,2018,5,22,4,0,0,0,107.80142316610362,1,0
2,0,2,1,0,0,0,189,2018,9,29,4,0,0,0,104.79642026623904,1,0
1,0,2,5,2,0,0,140,2018,8,19,4,0,0,0,118.64228365195909,1,0
2,0,1,2,0,0,0,34,2018,11,25,4,0,0,0,95.17460712030523,0,0
2,0,0,0,2,0,0,121,2018,8,3,4,0,0,0,107.30537333216097,1,0
2,0,0,2,3,0,0,162,2018,7,7,4,0,0,0,96.64304700969245,0,0
2,0,0,1,0,0,0,202,2018,6,29,4,0,0,0,93.73675612250241,0,0
2,0,0,3,0,0,0,41,2018,9,21,4,0,0,0,165.37004299018574,0,0
2,0,1,2,0,0,0,50,2018,2,28,4,0,0,0,101.0503362010972,0,0
3,0,0,2,0,0,3,50,2018,6,16,4,0,0,0,159.11751561752052,0,0
2,0,0,5,0,0,0,230,2018,9,6,3,0,0,0,137.0,0,0
2,1,2,2,0,0,0,172,2018,7,13,4,0,0,0,114.1021503841836,1,0
2,0,0,2,3,0,0,125,2018,11,15,4,0,0,0,79.2,0,0
2,0,1,4,0,0,2,56,2018,3,4,4,0,0,0,82.28660569756711,0,0
1,0,0,1,0,0,0,3,2018,3,3,4,0,0,0,101.0,0,0
2,0,0,2,0,0,0,64,2018,4,17,2,0,0,0,139.57230707560063,0,0
2,0,0,2,2,0,0,260,2018,8,22,4,0,0,0,113.57768391100498,0,0
1,0,0,1,3,0,0,7,2018,4,22,4,0,0,0,119.0,0,0
2,0,0,1,0,0,0,118,2017,8,18,3,0,0,0,64.88692539375393,0,0
2,0,2,4,0,0,0,212,2018,9,18,4,0,0,0,119.85,0,0
2,2,0,2,0,0,5,13,2018,3,18,4,0,0,0,191.48902177878605,0,0
1,0,0,2,0,0,0,140,2018,6,1,4,0,0,0,96.23104216746331,0,0
2,0,0,2,1,0,0,3,2018,3,23,4,0,0,0,136.3651756254185,0,0
3,0,0,1,0,0,3,59,2018,8,22,4,0,0,0,168.3,0,0
1,0,0,2,2,0,0,52,2018,11,3,4,0,0,0,88.42209820691754,0,0
2,0,0,3,0,0,0,72,2018,8,15,4,0,0,0,135.68399744249788,0,0
1,0,0,3,1,0,0,49,2018,9,4,4,0,0,0,89.94140954417718,0,0
2,0,1,3,0,0,1,176,2018,8,7,4,0,0,0,110.70228425623934,0,0
2,0,0,3,0,0,0,433,2018,9,8,3,0,0,0,70.0,0,0
2,0,1,0,0,0,0,84,2017,10,29,4,0,0,0,90.74624944308222,1,0
2,0,0,1,3,0,0,9,2018,7,29,4,0,0,0,128.2368148587133,0,0
2,0,0,3,0,0,0,134,2018,5,14,4,0,0,0,92.45062056926858,0,0
1,0,1,4,0,0,0,59,2018,3,6,4,0,0,0,64.76008844317685,0,0
3,0,1,0,0,0,3,198,2018,8,28,4,0,0,0,128.7,0,0
2,0,0,3,0,0,3,56,2018,8,12,4,0,0,0,132.39892089395173,0,0
2,0,0,2,3,0,0,46,2018,11,21,4,0,0,0,80.77191136254945,0,0
2,0,0,3,0,0,3,112,2018,7,1,4,0,0,0,138.74384584422828,0,0
2,0,0,1,2,0,0,24,2018,2,20,3,0,0,0,77.31030675195072,0,0
2,0,0,1,0,0,0,6,2018,8,23,4,0,0,0,139.72582614248853,1,0
2,0,0,4,0,0,0,232,2018,10,24,4,0,0,0,105.96043591319909,1,0
2,0,0,3,2,0,0,154,2018,7,7,4,0,0,0,103.45323937794079,0,0
2,0,0,2,0,0,1,186,2018,8,11,4,0,0,0,120.56128629803393,1,0
2,0,0,2,0,0,3,82,2018,6,24,4,0,0,0,137.86370279748496,0,0
2,0,1,3,0,0,0,165,2018,7,6,4,0,0,0,97.83279669418889,0,0
2,0,0,2,3,0,0,43,2018,7,29,4,0,0,0,98.59992021470902,0,0
3,0,1,2,0,0,3,161,2018,7,30,4,0,0,0,140.66578310691617,0,0
2,0,1,1,0,0,1,122,2018,3,28,3,0,0,0,108.32744580212308,0,0
2,0,0,3,0,0,2,72,2018,3,8,4,0,0,0,82.56939049080643,0,0
2,0,0,2,0,0,0,157,2018,8,6,4,0,0,0,159.3190015240205,2,0
2,0,0,3,0,0,0,138,2017,4,20,3,0,0,0,91.57187076614984,0,0
2,0,0,2,3,0,0,178,2018,8,13,4,0,0,0,103.07359497392295,0,0
2,0,1,1,0,0,1,74,2018,6,8,4,0,0,0,127.48364783779249,0,0
2,0,1,3,0,0,3,159,2018,9,29,4,0,0,0,134.3735100147871,1,0
3,0,2,4,0,0,3,42,2018,3,17,4,0,0,0,124.7797119177332,1,0
2,0,0,3,0,0,2,84,2018,4,19,4,0,0,0,124.8366851114186,0,0
2,0,0,3,0,0,0,50,2018,7,26,4,0,0,0,135.35640482030178,0,0
1,0,0,2,0,0,1,64,2018,4,16,4,0,0,0,116.97455719526616,0,0
2,0,0,0,0,0,0,0,2018,7,14,4,0,0,0,213.07535715744126,0,0
2,0,0,3,3,0,0,99,2018,6,25,4,0,0,0,94.0859171731863,0,0
2,0,0,2,0,0,0,153,2018,7,22,4,0,0,0,110.87780778891775,0,0
2,0,0,1,0,0,3,45,2018,3,18,4,0,0,0,112.5,0,0
1,0,2,1,0,0,0,221,2018,9,18,3,0,0,0,128.2061248691888,0,0
2,0,2,4,0,0,5,154,2018,5,22,4,0,0,0,177.36803104613458,0,0
1,0,2,5,0,0,0,34,2018,11,14,4,0,0,0,74.8,1,0
2,0,0,3,0,0,3,149,2018,7,6,4,0,0,0,137.00074072408142,1,0
2,2,2,0,0,0,5,55,2018,3,19,4,0,0,0,179.58426925185265,0,0
2,0,0,2,0,0,1,11,2018,4,2,4,0,0,0,110.0911756044189,0,0
1,0,0,2,0,0,0,13,2017,9,15,2,0,0,0,65.74363479097929,0,0
2,0,1,2,3,0,0,195,2018,8,27,4,0,0,0,81.54233450121126,0,0
2,0,1,1,0,0,0,208,2017,9,4,4,0,0,0,90.8413487702755,0,0
2,0,1,3,0,0,3,153,2018,7,6,4,0,0,0,120.21177206241258,0,0
1,0,0,3,1,0,0,84,2018,6,28,4,0,0,0,103.84737192139622,0,0
1,0,2,1,0,0,0,1,2018,2,28,4,0,0,0,68.60855028043449,0,0
1,0,0,1,0,0,0,81,2017,6,23,4,0,0,0,90.49280217391915,0,0
2,0,0,1,3,0,0,15,2018,6,21,4,0,0,0,89.0,0,0
1,0,3,6,1,0,0,313,2018,12,24,4,0,0,0,71.93150577479787,0,0
2,0,2,3,1,0,0,81,2017,5,4,4,0,0,0,74.8491333216087,0,0
2,0,0,3,0,0,0,177,2018,7,25,4,0,0,0,89.23786083617414,0,0
2,0,2,4,2,0,0,20,2018,11,11,3,0,0,0,77.72922935225986,0,0
2,0,1,4,0,0,0,2,2017,8,17,2,0,0,0,79.17356181772458,0,0
2,0,0,2,0,0,1,38,2018,9,28,4,0,0,0,134.19927958605118,1,0
2,0,2,0,0,0,3,48,2018,10,8,4,0,0,0,139.5,1,0
1,0,0,2,0,0,0,227,2018,12,8,4,0,0,0,72.6948116785544,0,0
2,0,2,4,1,0,0,72,2017,8,20,4,0,0,0,75.82939976731517,0,0
1,0,0,1,0,0,0,158,2018,7,5,4,0,0,0,116.3608877596382,0,0
1,0,1,2,0,0,3,219,2018,10,3,2,0,0,0,105.66679644328369,0,0
3,0,0,3,0,0,3,49,2018,7,20,4,0,0,0,159.3833766032308,0,0
2,0,1,2,0,0,0,248,2018,10,22,4,0,0,0,89.43646542443679,0,0
1,0,1,1,1,0,0,59,2018,3,24,4,0,0,0,88.8929854039911,0,0
2,0,1,2,0,0,0,152,2018,7,22,4,0,0,0,101.00530419868913,0,0
2,0,0,1,3,0,0,45,2018,8,30,4,0,0,0,99.0,0,0
2,0,0,3,0,0,0,132,2018,6,5,4,0,0,0,105.67848440952322,0,0
2,0,0,2,0,0,3,36,2018,10,3,4,0,0,0,139.5,0,0
2,0,2,1,0,0,1,25,2018,8,23,4,0,0,0,152.06140436069725,0,0
2,0,0,2,3,0,0,25,2018,9,15,4,0,0,0,137.04105058488258,0,0
2,1,0,2,0,0,4,8,2017,7,16,4,0,0,0,154.3013532066221,0,0
2,0,2,3,0,0,5,8,2018,7,23,4,0,0,0,199.46275850438917,0,0
1,0,2,2,3,0,0,206,2018,10,27,4,0,0,0,85.5,0,0
1,1,0,2,0,0,4,52,2018,9,13,4,0,0,0,207.67091035029284,0,0
1,0,0,2,0,0,0,180,2018,10,10,3,0,0,0,120.0,0,0
2,0,1,3,2,0,0,233,2018,7,21,4,0,0,0,101.35805431080487,0,0
3,0,1,1,0,0,3,53,2018,10,17,4,0,0,0,158.4,1,0
2,0,1,2,0,0,0,127,2018,8,8,4,0,0,0,114.3,0,0
2,0,0,3,0,0,3,161,2018,5,11,4,0,0,0,135.4363633639718,0,0
2,0,2,2,0,0,3,152,2018,8,21,4,0,0,0,164.42467895397095,1,0
2,0,0,1,3,0,0,4,2018,3,7,4,0,0,0,89.0,0,0
2,0,1,2,1,0,3,108,2018,8,25,4,0,0,0,174.6,0,0
2,1,1,1,0,0,0,30,2018,11,21,4,0,0,0,85.0835938107498,0,0
2,0,1,4,0,0,0,35,2018,3,8,4,0,0,0,81.9,1,0
1,0,0,3,0,0,3,40,2018,5,7,4,0,0,0,129.11194148863618,0,0
1,0,0,2,0,0,2,2,2018,10,16,4,0,0,0,159.0,1,0
2,0,1,3,0,0,0,107,2018,8,15,4,0,0,0,152.0773332971985,0,0
2,0,1,2,1,0,2,190,2018,8,13,4,0,0,0,153.3626017504234,1,0
1,0,0,3,0,0,0,175,2018,9,6,3,0,0,0,109.77918764444217,0,0
2,0,1,1,1,0,0,218,2018,12,3,4,0,0,0,69.39986524426878,0,0
2,0,0,3,0,0,0,217,2018,7,8,4,0,0,0,99.10102957508195,0,0
2,0,2,2,3,0,0,215,2018,12,11,4,0,0,0,63.75,1,0
2,1,2,4,0,0,4,95,2018,8,29,4,0,0,0,153.07684500089738,0,0
2,0,0,2,0,0,0,179,2018,7,27,4,0,0,0,112.50756200202301,1,0
2,0,1,9,3,0,0,310,2018,11,27,4,0,0,0,68.48910105567104,1,0
2,0,0,2,0,0,3,83,2018,6,25,4,0,0,0,139.82847789047256,0,0
1,0,0,1,1,0,0,2,2018,3,24,4,0,0,0,134.4428705061059,0,0
1,0,1,2,3,0,0,56,2018,8,20,4,0,0,0,79.68622955944332,0,0
2,1,0,2,0,0,4,30,2018,6,6,4,0,0,0,200.83687769595514,0,0
1,1,3,5,0,0,2,175,2018,7,10,4,0,0,0,129.02732327479984,1,0
2,0,1,1,3,0,0,48,2018,11,11,4,0,0,0,79.2,0,0
2,0,0,2,0,0,0,84,2018,3,2,4,0,0,0,78.1645099661935,0,0
2,0,1,2,0,0,3,114,2018,7,25,4,0,0,0,131.4880329114203,0,0
3,0,1,1,0,0,3,23,2018,8,14,4,0,0,0,187.78335696757694,1,0
2,1,1,1,0,0,4,82,2018,5,26,4,0,0,0,163.93272070866098,0,0
2,0,0,3,0,0,0,103,2018,3,26,4,0,0,0,97.75399458730931,0,0
2,0,1,0,0,0,1,20,2018,9,20,4,0,0,0,161.57252054417063,1,0
2,0,0,1,0,0,0,37,2018,3,10,4,0,0,0,81.9,0,0
2,0,0,2,0,0,0,314,2018,10,12,4,0,0,0,75.2717648681113,0,0
1,0,1,2,1,0,0,241,2017,8,19,4,0,0,0,82.85858148872099,0,0
2,0,0,2,0,0,0,157,2018,8,29,4,0,0,0,109.70167137209539,0,0
1,0,1,1,0,0,0,111,2018,9,8,3,0,0,0,119.53792101350058,0,0
2,0,1,1,0,0,3,139,2018,5,20,4,0,0,0,124.43840689565754,0,0
2,0,1,3,0,0,3,153,2018,7,6,4,0,0,0,120.54193366350188,0,0
1,0,0,1,0,0,3,30,2018,5,20,4,0,0,0,106.75847810805767,0,0
2,0,1,1,0,0,0,61,2018,7,23,4,0,0,0,102.45471050573663,0,0
2,0,1,2,0,0,2,47,2018,3,27,4,0,0,0,123.17037505737869,0,0
2,0,0,3,0,0,0,122,2017,12,27,4,0,0,0,73.43430726115872,1,0
2,0,1,1,0,0,0,278,2018,7,16,4,0,0,0,104.56571338136489,0,0
2,0,0,2,0,0,1,31,2018,8,4,4,0,0,0,152.33693754241781,1,0
2,0,0,2,0,0,0,238,2018,8,13,4,0,0,0,106.24776915732843,0,0
