lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
56,0,93.6,11,18,4,1,0,0,0,0
22,1,96.9,11,13,4,2,2,0,3,0
80,0,162.41572105653117,8,27,4,2,1,0,5,0
33,0,224.74031074824026,5,17,4,4,2,1,4,0
240,0,95.61738982742179,8,15,4,2,0,2,0,0
154,0,87.99021776153322,10,17,3,4,0,0,0,0
44,0,96.9102364312315,7,18,3,1,1,0,2,0
76,0,150.9967600659697,8,23,4,1,0,0,3,0
219,2,110.6942296901377,10,27,4,4,1,0,1,0
36,0,153.9143346799005,11,15,4,2,0,0,3,0
35,0,112.8145366640773,4,21,4,1,0,0,3,0
146,1,116.38211869036081,8,1,4,5,1,0,0,0
37,1,126.77933258742075,4,23,4,2,1,0,0,0
77,0,115.44699704292518,6,17,4,2,0,2,0,0
23,0,110.00394125349604,2,26,4,1,1,0,3,0
241,0,93.60321131592343,8,2,4,2,1,0,0,0
28,1,130.16464468749606,8,15,4,2,1,3,0,0
70,0,78.58260563173995,3,16,4,4,0,0,0,0
6,0,166.81055721604054,6,4,4,3,0,0,2,0
10,0,128.92537543728295,4,16,4,4,1,1,1,0
120,0,107.34632799736093,6,2,4,1,2,0,0,0
36,1,125.45883023210042,3,22,4,3,2,0,2,0
153,1,122.16515045464632,7,8,4,4,1,0,1,0
78,0,111.49986297828198,8,7,4,1,2,0,0,0
126,1,79.81213919796981,9,26,4,2,1,3,0,0
45,0,72.9,1,20,4,1,0,0,0,0
65,0,73.95,3,10,4,2,1,0,0,0
185,1,109.51651128783756,8,27,4,3,2,0,1,0
224,0,82.04962243964171,11,28,4,3,2,0,0,0
233,1,159.23613634558535,8,22,4,2,1,0,3,0
89,0,135.8818058920318,8,2,4,2,0,0,0,0
28,0,74.50876684056641,2,2,4,6,2,1,0,0
207,0,81.59068089483819,8,12,4,5,3,3,0,0
24,0,124.25897309879274,4,10,4,3,1,0,3,0
196,1,112.53915161266502,8,28,4,3,1,0,0,0
36,0,67.5,2,12,4,1,0,3,0,0
20,0,79.0,2,18,4,2,0,3,0,0
5,0,95.0,4,4,1,2,0,0,0,0
214,0,99.70055016952004,8,19,4,5,2,0,3,0
30,0,86.8517811992071,11,25,4,1,2,2,0,0
81,1,76.5,7,26,4,1,1,0,0,0
89,0,80.34088388895728,4,5,3,2,1,0,0,0
55,0,79.29454761699665,7,7,2,1,0,0,0,0
88,0,134.2707677876319,9,2,4,1,0,0,1,0
113,1,76.5,8,22,4,1,0,0,0,0
215,1,162.94330543548963,8,22,4,2,1,0,3,0
15,0,231.0,8,15,4,2,0,0,5,0
52,0,126.36286943761368,8,10,4,3,0,0,0,0
134,0,102.12645657548946,7,16,3,1,1,0,2,0
26,0,119.0,10,16,4,2,1,3,0,0
237,0,90.08982834043299,9,15,4,2,1,0,0,0
102,0,151.0175544033535,8,24,4,4,0,0,3,0
185,0,96.3,7,29,4,1,0,0,0,0
13,0,89.0,6,21,4,1,0,3,0,0
161,1,130.08274306930784,7,6,4,3,0,0,2,0
247,1,115.0,6,6,3,1,1,1,0,0
44,0,135.9,8,20,4,3,2,0,0,0
186,0,99.93861037114954,8,5,4,5,2,0,0,0
287,0,99.80635888046653,9,28,4,3,1,0,0,0
21,0,289.82199941594155,8,17,4,1,0,0,2,0
61,0,64.65803204222962,3,9,4,3,0,3,0,0
57,0,136.74555445254077,7,26,4,2,0,0,1,0
206,0,107.08304645276905,8,17,2,2,1,0,3,0
16,1,140.63208183872743,9,28,4,2,1,0,0,0
114,1,106.61277189051593,4,29,4,4,2,0,3,0
10,1,118.93982300617115,8,28,4,0,1,3,0,0
66,0,88.04819166415673,4,1,4,1,0,0,0,0
169,0,121.42477153261943,4,24,4,3,0,0,1,0
111,1,150.4349682976424,6,13,4,4,2,0,3,0
129,0,118.8,9,8,4,1,0,0,0,0
107,0,98.22090131873466,8,18,3,1,2,0,0,0
117,0,80.88117675585862,3,10,4,2,0,0,1,0
179,0,82.82010231685265,8,26,4,2,1,0,0,0
189,0,70.83840511502044,5,8,3,1,1,0,0,0
63,0,116.1,5,21,4,1,1,3,0,0
58,0,166.70927663177233,5,17,4,2,0,0,4,0
23,0,94.31595359155712,7,4,4,0,0,0,0,0
85,0,95.38598846348798,5,13,4,3,0,1,0,0
139,0,72.25,9,3,3,2,0,0,0,0
76,0,116.86002596568882,4,28,4,3,0,0,0,0
195,0,98.1,9,2,4,1,1,3,0,0
10,0,154.42839906962405,8,5,4,1,0,0,3,0
149,0,129.44438362997516,6,9,4,3,0,0,2,0
40,0,150.3,5,2,4,1,1,0,3,0
115,0,143.874064979523,7,4,4,5,2,0,3,0
4,0,91.6654000753117,3,8,4,3,0,3,0,0
123,0,89.63684020068015,5,23,3,2,1,1,0,0
23,0,79.0,2,20,4,1,1,3,0,0
102,0,101.5,10,16,3,2,0,1,0,0
113,0,78.00921702712319,6,10,4,2,2,0,0,0
189,0,109.18006744196072,8,21,4,2,1,0,0,0
70,0,106.85119291162083,6,7,4,1,0,2,0,0
174,0,110.76472378402316,9,5,3,4,0,0,0,0
26,0,231.16411472917795,9,28,4,2,0,0,5,0
28,0,139.02996508052095,9,21,4,1,0,0,0,0
33,0,148.95255274770818,8,10,4,1,0,0,3,0
49,0,78.3,3,3,4,2,0,0,0,0
190,0,109.32552020082785,7,22,3,2,0,0,0,0
132,0,106.96264767359936,10,1,4,3,0,1,0,0
349,0,83.07149950189952,10,4,4,5,1,0,0,0
90,0,119.10371800515755,10,8,4,2,1,0,0,0
15,0,153.17377765648322,7,29,4,1,1,0,4,0
157,1,131.99459496696116,7,27,4,3,0,0,3,0
19,0,141.37821831942435,9,21,4,2,0,2,0,0
95,0,114.20615485898003,6,22,4,2,1,0,0,0
261,0,67.4941664901112,10,26,4,6,2,1,0,0
190,1,176.57858565933336,7,21,4,1,1,0,5,0
37,0,118.8,4,21,4,2,1,0,3,0
55,0,125.21872531930796,9,10,4,1,1,2,0,0
68,0,118.04348514867061,8,3,3,3,1,0,3,0
52,0,131.19521637037863,8,3,4,4,1,0,3,0
178,1,104.4,10,28,4,1,2,0,3,0
179,1,129.72050681069854,8,3,4,4,2,0,3,0
35,0,81.9,3,9,4,4,2,0,0,0
351,0,73.73785477024275,12,28,4,3,0,0,0,0
50,0,121.5,4,29,4,0,1,0,0,0
175,0,107.83067638876072,9,6,4,1,0,0,0,0
100,0,133.53158154917077,5,1,4,3,0,0,2,0
49,0,117.29770298359439,4,26,4,3,1,0,0,0
50,0,108.0,10,4,4,2,0,3,0,0
219,0,105.00939859702049,10,3,2,2,1,0,2,0
93,0,173.7410635021189,5,18,4,2,0,0,3,0
352,0,79.20683515694456,10,7,3,4,1,0,0,0
94,0,173.79789291346475,6,15,4,2,0,0,4,0
197,1,114.28633381270694,8,16,3,3,0,1,0,0
160,0,105.37447275416676,8,8,4,3,1,3,0,0
33,0,71.1,3,13,4,2,1,3,0,0
188,0,99.95767748561308,6,6,4,3,2,0,0,0
15,0,105.1208176946701,2,26,4,2,0,0,1,0
59,0,129.65720156000472,11,20,4,2,1,0,1,0
87,0,105.08499952963673,7,24,4,0,0,0,0,0
3,0,110.0,7,1,0,3,2,0,1,0
16,0,131.01193676935213,7,27,4,2,0,0,0,0
47,0,125.36430877202258,8,25,4,1,0,2,0,0
64,0,115.80785178914246,5,17,4,2,1,1,0,0
149,0,130.5,8,11,4,2,0,0,0,0
261,0,106.11349385166982,11,14,2,2,0,0,2,0
43,0,68.15749528366608,2,6,4,2,1,0,1,0
55,0,159.18478524790882,6,2,4,2,0,0,3,0
54,0,125.60223557502525,5,4,4,1,0,1,1,0
155,0,91.26358449505865,6,30,4,2,1,2,0,0
229,1,119.85468738404063,9,17,4,2,1,0,0,0
17,1,87.96253260594847,8,29,4,3,2,0,0,0
33,0,80.30790623737104,3,10,4,1,0,2,0,0
37,0,114.69836877127771,6,26,4,1,1,0,0,0
159,0,95.6079783298743,7,5,4,1,0,3,0,0
349,0,126.37462569624459,10,4,3,3,0,0,0,0
5,0,145.73369491951516,3,26,4,4,2,0,2,0
165,1,142.7248426588609,7,17,4,1,0,0,2,0
110,0,149.54435448750553,8,22,4,2,0,0,3,0
133,0,89.74532014409387,7,14,3,2,1,1,0,0
156,0,94.80170086219222,8,24,4,2,0,1,0,0
15,0,80.13454334744303,8,27,4,2,0,0,0,0
69,0,110.08123356810367,11,22,3,1,0,0,1,0
59,0,83.1541227429879,3,10,4,3,0,0,3,0
36,0,109.78511156255402,4,23,4,2,0,0,3,0
43,0,106.86603235048575,3,4,3,0,1,2,0,0
164,0,96.3,8,26,4,2,0,0,0,0
28,0,186.624351264507,8,5,4,1,1,0,3,0
140,0,116.4006290701777,7,4,4,4,0,0,2,0
93,1,76.5,7,22,4,2,0,0,0,0
126,0,89.35907612329407,6,24,4,2,1,2,0,0
238,0,54.76899594747748,11,17,3,0,1,0,0,0
2,0,77.0393326648766,10,22,2,3,0,0,0,0
203,0,100.01869251224831,8,7,3,3,1,0,2,0
79,0,105.3,7,19,4,1,0,0,0,0
93,0,117.64004246885581,7,4,4,1,1,1,0,0
118,0,100.37149821310219,4,28,4,2,1,0,0,0
149,2,129.6,9,23,4,4,1,0,0,0
28,1,115.21318768597558,8,28,4,4,1,0,0,0
86,0,117.2997484833356,7,3,4,3,0,0,0,0
78,0,149.4,9,14,4,3,0,0,3,0
6,0,101.0,3,3,4,1,1,0,0,0
79,0,96.3,3,24,4,0,1,0,0,0
87,0,150.21110162068,8,12,4,1,0,0,3,0
12,0,65.25220539197481,9,14,2,2,0,0,0,0
142,0,101.81217975909445,8,22,4,3,0,0,0,0
33,0,100.27715804449667,4,13,4,3,0,3,0,0
108,0,81.70091712129086,3,26,4,2,2,3,0,0
273,0,95.09872566529097,9,22,4,2,0,0,0,0
272,0,94.61383198512097,7,14,3,3,1,0,0,0
131,0,111.7119978034161,6,29,4,2,0,0,0,0
82,0,124.16517253797706,7,23,4,1,1,0,0,0
31,1,99.42333534832294,3,3,4,14,5,0,2,0
7,0,160.6828157447428,3,25,4,2,1,0,3,0
205,0,69.78606171493018,12,1,4,3,0,1,0,0
47,0,132.88331675220795,6,4,4,1,0,0,1,0
23,0,221.0,5,17,4,3,0,0,5,0
198,0,90.0,9,9,3,2,1,0,0,0
95,0,132.25054549805515,9,20,4,2,0,0,3,0
88,0,117.79423585202943,5,10,4,2,1,1,0,0
209,1,90.04448133865002,8,16,4,2,0,2,0,0
166,0,107.5984342452995,6,23,3,2,2,1,2,0
8,1,140.0,10,16,4,2,1,3,0,0
33,0,79.76203116949574,2,11,4,1,0,2,0,0
165,0,85.0,6,19,3,2,1,2,0,0
50,0,73.61588393819255,2,3,4,3,1,1,0,0
4,0,101.69443834325855,2,11,4,1,1,0,0,0
3,0,119.55627806968522,8,17,2,3,1,0,0,0
101,1,90.6420722502078,11,18,4,1,0,0,0,0
159,0,209.28807418958027,6,24,4,4,2,0,5,0
129,0,113.04508443468883,6,5,4,1,0,3,0,0
109,0,103.54220585832132,5,14,4,3,0,0,1,0
1,0,93.98521268001676,3,12,1,1,0,0,0,0
75,0,80.0,3,17,3,3,1,0,0,0
99,0,108.0,10,2,4,1,1,3,0,0
7,0,127.14077453420825,9,15,4,2,0,0,0,0
22,0,115.34265812690064,5,14,4,1,0,0,0,0
109,0,89.23330038395558,4,29,4,2,1,3,0,0
186,1,151.28294641241985,9,7,3,4,1,1,0,0
101,0,107.1902054309786,8,6,4,0,1,3,0,0
114,1,150.0946917998621,9,8,4,1,1,0,3,0
185,1,129.6772985663063,8,15,4,3,1,0,3,0
213,0,99.69400510563192,6,20,4,3,1,0,1,0
145,0,202.63055034763732,9,21,4,1,0,1,3,0
50,0,77.78401335279494,2,18,4,2,0,0,0,0
195,1,112.15629804865172,8,17,3,4,1,0,2,0
157,2,160.28142527572746,8,5,4,2,0,0,0,0
89,0,102.25053383699144,10,17,4,2,0,0,1,0
160,0,137.6702733070096,7,13,4,3,0,0,2,0
19,0,195.80790205585464,3,12,4,1,1,0,5,0
14,0,105.7559132428311,10,16,4,3,0,0,0,0
195,0,103.54523899495898,9,3,4,6,3,2,0,0
105,0,123.48819523470195,8,4,4,3,1,0,0,0
70,0,93.78983006596692,7,12,3,5,1,0,0,0
67,0,90.52480030427488,9,4,4,2,1,2,0,0
44,0,65.54066926043403,3,9,2,1,1,0,0,0
48,0,79.43895602500382,8,12,3,3,1,1,0,0
89,0,75.62130083145696,4,8,3,2,0,1,0,0
179,1,155.55744075816182,7,26,4,1,0,1,0,0
133,0,115.49634944150745,7,9,4,4,0,0,0,0
208,0,90.30522242559542,8,27,4,1,1,2,0,0
192,0,95.09456089282254,6,24,3,2,0,0,0,0
131,1,114.88532451925285,6,2,4,4,1,0,0,0
205,1,127.27838899095849,7,7,4,3,1,0,1,0
14,0,132.2328738244037,3,4,4,7,2,0,0,0
10,0,108.61838897523833,2,16,4,2,0,0,0,0
3,0,139.203012345241,4,22,4,1,0,0,0,0
113,0,74.43866419525547,9,22,4,3,0,0,0,0
77,1,72.22646774689758,11,15,4,3,1,0,0,0
113,0,189.3871286486371,7,12,4,2,0,0,3,0
36,0,171.6375792345283,9,6,4,1,1,0,3,0
182,1,113.40132866206208,7,8,4,6,1,0,3,0
52,0,95.41695523499624,2,28,4,0,1,0,2,0
128,0,122.27989202239729,7,17,4,3,1,0,2,0
16,0,129.0,7,20,4,0,1,3,0,0
104,1,115.81221803037867,10,6,3,2,0,0,0,0
55,0,116.1,5,20,4,1,1,3,0,0
116,0,72.25,9,24,3,3,0,0,0,0
230,0,94.29947989468124,8,27,4,1,1,2,0,0
63,0,126.9,5,15,4,1,1,0,0,0
99,0,132.5828702489095,6,20,4,1,0,0,0,0
178,1,122.26594743213923,9,5,4,3,0,0,2,0
261,2,157.7727451481549,10,17,4,1,1,0,0,0
12,0,110.20651316492979,9,19,2,2,0,0,2,0
163,0,99.88833690539185,9,1,4,2,0,0,0,0
50,0,111.55499259686893,11,27,4,1,0,0,0,0
200,1,64.7327122418036,8,3,4,8,3,0,0,0
116,0,131.43230111949967,9,14,4,4,2,0,2,0
28,0,75.07310151589584,2,4,4,1,0,2,0,0
0,0,138.32878983916166,8,11,4,1,0,0,0,0
92,0,106.52356036124043,9,30,4,2,1,0,0,0
18,0,111.73386644735517,4,14,4,1,0,0,0,0
57,0,201.36648786686592,6,14,4,1,0,0,5,0
60,0,125.97066323901689,10,18,4,2,0,0,3,0
170,0,103.63010852007127,8,24,4,3,1,0,2,0
296,0,117.0,9,21,3,4,0,1,0,0
192,0,99.45,8,18,4,5,1,0,0,0
20,0,90.52111623103984,3,6,4,0,1,0,0,0
69,0,116.1,5,9,4,2,0,3,0,0
16,0,114.11315439014517,6,12,4,0,2,0,0,0
59,0,123.10336661223795,3,28,4,2,0,0,3,0
72,0,67.56394793798464,3,15,4,1,0,3,0,0
197,0,86.72768795318454,7,16,4,0,0,0,1,0
17,0,101.89410883211032,5,30,4,2,1,0,2,0
153,0,114.99242827935905,6,3,4,1,1,0,0,0
66,0,119.1312316775171,9,3,4,2,1,0,3,0
160,2,161.1,9,5,4,2,1,1,0,0
22,0,151.51376279813388,6,14,4,1,1,0,0,0
4,0,83.95634618368919,3,14,3,1,1,1,0,0
98,0,82.89882087473336,7,24,4,1,0,3,0,0
5,0,84.35870389782862,3,15,4,2,1,1,0,0
196,0,108.86973488242305,9,8,4,1,2,0,0,0
184,0,137.67710555001867,8,21,4,2,1,0,2,0
164,0,108.04040316833792,8,15,4,3,2,0,1,0
272,1,109.23620168663554,8,6,4,2,0,0,0,0
117,0,85.445567367116,6,28,4,4,1,2,0,0
267,1,127.34771409579604,9,26,4,2,0,0,3,0
16,0,106.0,2,27,4,0,1,0,3,0
16,0,163.17919039913625,6,8,4,2,1,0,3,0
227,0,0.3166859353368458,6,4,3,0,0,0,0,0
30,1,102.76589832197944,8,3,4,5,2,0,0,0
206,1,174.06725937849737,8,3,4,2,0,0,5,0
4,0,140.58041816578015,7,22,4,1,1,0,0,0
64,0,161.3372809880039,3,19,4,1,1,0,4,0
172,0,65.23747304437997,7,21,3,5,2,2,0,0
58,0,137.5510865291922,7,25,4,1,1,0,3,0
69,0,136.29127510037807,5,7,4,2,0,0,0,0
220,0,112.6118608871164,8,30,4,1,0,0,0,0
17,0,118.00124996560868,9,4,4,0,0,3,0,0
232,1,101.32633391831934,9,11,4,2,1,0,0,0
49,0,52.44957117818282,2,11,4,1,1,0,0,0
5,0,115.29178027579549,3,2,4,2,0,0,2,0
41,0,175.2740569077203,3,24,4,2,0,0,5,0
209,0,88.01485194954387,9,6,3,2,1,0,0,0
75,0,185.7468799507811,6,15,4,2,0,0,3,0
7,0,124.21825414118473,8,5,4,0,1,0,0,0
202,0,86.54619416206855,7,21,4,1,0,0,1,0
90,0,90.92871351901286,4,16,4,3,1,0,0,0
50,0,73.80149251717324,1,28,4,2,0,0,0,0
265,1,112.93565837121683,6,24,3,2,0,1,0,0
158,1,126.91904743258384,8,16,4,1,0,0,0,0
247,0,115.0,6,6,4,1,1,1,0,0
13,0,224.42209721362158,7,15,4,1,0,0,5,0
78,0,159.3,5,13,4,2,0,0,2,0
154,0,147.12529735128902,7,9,4,1,0,0,3,0
62,0,63.75,3,7,4,4,0,0,0,0
10,0,117.56039857607615,7,27,4,0,2,2,0,0
26,0,96.11059815179252,9,13,4,1,1,0,2,0
46,0,248.32857983330427,6,17,4,2,0,0,3,0
90,0,89.25,8,13,4,2,1,0,1,0
8,0,112.90865258573307,10,30,4,3,0,0,2,0
0,0,119.71318033376073,9,7,4,1,0,0,3,0
27,0,77.94814335141672,9,3,4,2,1,0,0,0
14,0,79.0,2,23,4,2,0,3,0,0
72,0,73.22030003570042,4,3,4,1,2,2,0,0
152,0,101.1316608755627,7,22,4,2,1,0,0,0
244,0,95.81747869928597,8,9,4,2,0,1,0,0
105,0,76.41180597518304,6,7,4,1,0,0,0,0
33,1,135.9,8,8,4,1,0,0,0,0
167,0,123.26644226441044,6,25,4,3,0,0,3,0
52,0,78.92371992229515,2,26,4,1,0,1,0,0
92,1,118.15163493347092,8,10,4,2,1,0,0,0
62,0,95.09237363640801,4,21,3,2,0,1,0,0
179,0,70.5126568641832,9,16,3,1,0,0,0,0
91,0,198.9,5,12,4,2,0,0,5,0
230,0,135.53768799117478,8,4,4,3,0,0,0,0
7,1,137.33942780399593,10,16,4,3,1,3,0,0
84,0,60.68198734750467,2,27,3,2,1,0,0,0
67,0,110.11058656815088,4,26,4,3,0,0,0,0
174,0,105.12249634225918,8,13,4,1,0,0,0,0
66,1,88.46291479607045,10,22,4,3,0,0,0,0
130,0,104.64894736931535,5,11,4,3,0,0,0,0
175,0,275.2245411334681,8,20,3,2,1,0,0,0
25,0,103.94242559268507,11,23,4,2,0,0,0,0
247,1,115.0,6,6,3,1,1,1,0,0
3,0,95.70554577489057,5,13,4,0,0,2,0,0
40,0,84.65195585145209,2,2,4,3,0,0,3,0
133,0,94.5,7,16,4,0,1,2,0,0
13,0,89.0,4,19,4,1,0,3,0,0
3,0,79.50019290599754,8,19,2,4,2,0,0,0
17,0,97.0,3,11,4,2,0,3,0,0
204,1,125.88668695734478,9,7,4,4,0,0,0,0
121,0,107.95,6,3,4,2,1,0,0,0
116,0,75.18064874697085,9,22,4,1,0,0,0,0
76,0,99.67486401394879,3,25,3,2,1,0,1,0
49,0,119.07695189894937,5,6,4,4,1,0,0,0
105,0,75.48468115187065,9,20,4,5,1,0,0,0
168,1,103.51519205739298,7,13,4,3,0,2,0,0
113,1,113.61349677510978,12,27,4,4,1,0,3,0
100,0,80.82141367343247,4,5,3,2,1,0,0,0
181,1,118.43689081425188,6,11,4,3,0,0,2,0
237,1,106.60043171580317,9,19,3,4,0,0,3,0
60,0,87.3,3,9,4,3,0,0,3,0
12,0,190.03933432430358,4,3,4,2,1,0,3,0
40,0,180.38959314004657,3,19,4,2,1,0,3,0
73,0,113.95834039014309,6,24,4,2,0,0,3,0
30,0,76.96589737774063,1,17,4,1,0,1,0,0
89,0,135.9,8,2,4,1,0,0,0,0
12,0,89.0,4,19,4,1,0,3,0,0
82,0,93.80329002457228,3,24,4,2,1,0,3,0
190,1,106.10651358874907,5,15,4,0,1,0,0,0
109,0,105.75826121955689,5,4,4,3,0,0,0,0
196,0,105.3,8,3,4,2,0,0,0,0
254,0,113.95697264540037,7,15,4,1,0,0,0,0
160,1,120.71587467944713,6,25,4,1,0,0,0,0
40,0,137.51766474022637,6,20,4,4,1,0,1,0
47,0,79.30491151497661,9,11,3,2,1,2,0,0
55,0,137.7,4,10,4,1,0,0,3,0
158,1,141.85209125328728,7,29,4,2,1,0,3,0
135,1,104.38211440140401,5,12,3,2,0,0,0,0
24,0,106.19290054498725,10,16,4,1,1,2,0,0
39,0,117.31980003875915,5,3,4,1,2,0,0,0
34,0,113.794197973106,4,12,4,2,1,0,1,0
49,0,93.56507393359526,6,11,4,0,0,3,0,0
205,0,105.25149993808618,8,4,3,2,0,0,0,0
46,1,125.26735326622071,9,9,4,1,0,2,0,0
28,0,156.32930937651207,5,18,4,1,0,0,3,0
33,0,111.88825227264807,6,27,4,2,0,0,0,0
4,0,120.8716501952582,5,9,4,1,0,0,0,0
28,1,88.0,11,16,4,2,0,3,0,0
34,1,109.09143302866948,9,29,4,1,0,2,0,0
207,1,103.99332161851319,9,5,4,3,1,0,0,0
39,0,89.3573985668182,5,21,4,0,0,3,0,0
149,0,73.36881156111879,7,9,4,3,1,0,0,0
45,1,103.33551417021576,3,16,4,2,0,0,3,0
61,0,66.30297816189041,5,3,4,4,1,0,0,0
48,0,125.55710478857814,9,16,4,2,0,1,1,0
26,0,127.34044767136753,9,5,4,3,1,0,0,0
229,0,109.10301345056097,9,17,4,2,1,0,0,0
6,0,85.36112675236889,2,22,4,0,0,0,0,0
39,0,120.32773575150863,3,22,4,2,0,0,3,0
40,0,110.38391955064162,7,28,4,2,0,0,0,0
35,0,67.5,2,11,4,2,0,3,0,0
85,0,93.6,11,15,4,0,0,0,0,0
55,0,179.32853211442793,3,19,4,0,2,0,5,0
54,0,93.6,11,21,4,1,0,0,0,0
13,0,111.12808232209265,5,29,4,1,1,0,0,0
197,1,137.39161687457545,7,27,3,2,2,0,3,0
267,0,95.43652954045774,10,1,4,1,1,2,0,0
272,0,90.10869877794744,7,28,4,2,2,0,0,0
0,0,163.19817081914653,5,17,2,1,0,0,0,0
3,0,109.98998031498347,9,7,0,2,0,0,3,0
242,1,96.34745267431988,7,19,3,2,0,0,0,0
53,1,208.28786075556923,8,21,4,4,1,0,3,0
85,0,140.4,5,26,4,2,0,0,3,0
35,0,140.4,5,20,4,1,0,0,3,0
52,0,94.5,7,18,4,2,1,3,0,0
187,1,121.5,8,11,4,2,0,0,0,0
305,1,78.16366876325033,9,21,4,3,0,0,0,0
43,0,116.01420425446025,4,12,4,4,0,3,0,0
167,0,102.48290943481848,8,15,4,3,0,0,2,0
76,0,119.37822761281555,9,9,4,0,1,0,0,0
47,1,130.73713131366048,6,28,4,4,0,0,3,0
102,0,108.64624448675043,11,26,4,2,0,0,1,0
23,0,100.55738579064612,2,25,4,3,0,0,0,0
80,0,97.53380771539855,4,13,3,1,0,0,0,0
48,0,75.91271767202524,3,1,4,4,0,0,0,0
165,1,123.3,10,28,4,1,2,0,3,0
22,0,268.24756730691115,5,25,4,3,1,0,5,0
153,0,114.93938780339973,9,3,4,0,1,1,0,0
149,0,105.13870663300429,8,21,4,2,2,0,0,0
50,0,107.1,6,5,4,1,0,3,0,0
157,0,130.49152184273822,8,18,4,2,1,0,0,0
18,0,112.79895961117192,4,30,4,3,0,0,3,0
108,0,157.24776923432606,11,25,4,4,0,0,0,0
4,0,127.68337880849863,2,11,4,3,1,0,1,0
95,0,94.5,7,11,4,1,1,1,0,0
102,0,69.5499192019116,4,4,3,1,1,0,0,0
324,0,68.80801194024905,7,20,3,3,0,1,0,0
78,0,90.6689257780159,3,23,4,3,0,0,0,0
145,0,105.59753816269411,5,21,3,2,0,0,0,0
165,1,73.75565136574052,6,30,3,4,1,0,0,0
25,0,125.52728392659749,5,11,4,2,2,1,1,0
178,0,194.64250792856296,8,15,4,3,0,0,4,0
300,0,51.6448810591133,10,17,4,1,0,0,0,0
99,0,132.20863207824317,5,1,4,2,1,0,0,0
59,0,89.04562153403518,3,24,4,2,1,0,0,0
261,2,157.26284573922746,10,17,4,1,1,0,0,0
103,0,111.91039860876613,5,3,4,3,0,0,0,0
156,1,116.75991788947898,6,5,4,4,1,0,2,0
88,1,132.6960554423611,10,2,4,0,1,0,2,0
24,0,90.93097131401586,3,18,4,1,0,0,0,0
82,1,106.89893606284197,7,13,4,1,1,2,0,0
49,0,157.17825473223172,9,15,4,1,1,0,2,0
9,0,79.0,2,11,4,2,0,3,0,0
31,1,99.90657245125475,4,3,4,13,5,0,2,0
59,0,71.46211878917772,11,21,4,2,1,0,0,0
95,0,163.0985967095167,9,7,4,4,1,0,3,0
101,0,104.99830226218651,9,27,4,1,0,0,2,0
17,0,140.94617667242946,3,15,4,1,0,0,2,0
3,0,119.30955316940265,8,17,2,3,1,0,0,0
32,0,159.3,3,25,4,1,0,0,3,0
40,0,150.08716807800317,6,7,4,1,0,0,1,0
116,0,95.17729761139277,9,20,4,2,1,1,0,0
198,0,139.89495600085144,10,17,4,1,0,0,2,0
2,0,77.1420265916836,11,22,2,3,0,0,0,0
307,0,89.81334849570504,11,3,4,2,0,0,0,0
158,1,133.68545084005373,8,28,4,3,1,0,3,0
88,0,88.35865113911981,12,5,4,1,0,2,0,0
120,0,94.80069322618922,4,5,4,3,0,0,3,0
180,1,112.2,8,10,4,4,2,0,3,0
34,0,150.4075715000896,8,26,4,3,0,0,0,0
203,0,98.82381118576743,8,8,4,3,0,0,2,0
3,0,88.89953396677673,3,22,4,1,0,3,0,0
66,0,126.1448448679569,6,19,4,2,0,0,3,0
173,0,76.74740364788441,7,19,4,3,1,0,0,0
56,0,179.72982538677036,3,19,4,0,2,0,5,0
94,0,203.7123390002686,5,13,4,1,1,0,4,0
120,0,109.80069098223981,4,30,4,6,1,2,0,0
228,0,93.0806789173659,9,29,4,1,2,0,0,0
107,0,94.46222731071343,5,6,4,2,1,2,0,0
132,0,96.33871558264036,7,28,4,2,1,0,0,0
160,1,130.7611079859681,7,6,4,3,0,0,1,0
64,1,86.4,11,18,4,2,0,0,0,0
114,0,75.0,6,2,3,2,1,0,0,0
228,0,107.61503572175147,10,13,4,4,3,0,0,0
208,0,72.28151682624988,11,1,3,3,0,0,0,0
144,1,129.80369772118186,8,22,4,3,0,0,0,0
206,1,170.64273957892783,8,4,4,1,0,0,5,0
177,0,100.0,6,3,3,2,0,0,0,0
50,0,142.12852168996056,7,10,4,0,1,0,3,0
56,0,168.3,8,16,4,2,0,0,3,0
156,0,105.3,7,25,4,0,0,0,0,0
107,0,152.95861024506584,8,14,4,3,1,0,0,0
115,0,94.58382858044799,9,18,4,2,0,0,0,0
34,0,69.52849370572626,2,14,4,1,1,3,0,0
69,1,76.5,7,22,4,5,2,0,0,0
119,0,96.81673991424233,5,6,4,2,0,1,0,0
166,0,104.14223326017888,8,6,4,1,1,1,0,0
101,0,113.77638692355148,6,4,4,4,1,0,0,0
155,0,101.58,7,11,4,3,1,0,0,0
156,0,107.25424500294905,7,15,4,4,2,0,0,0
21,0,138.94067935027317,4,31,4,3,0,0,0,0
27,0,131.9651086322252,6,12,4,5,3,0,3,0
295,1,117.0,9,21,3,4,0,1,0,0
93,0,113.80954753746104,9,14,3,1,1,0,0,0
345,0,73.03767648221572,12,26,4,3,0,2,0,0
72,0,107.1,7,6,4,1,0,3,0,0
271,0,95.0,9,21,3,3,0,0,0,0
