no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2,0,1,1,0,0,1,206,2018,8,7,4,0.0,0.0,0.0,99.0398107959362,0,0
2,0,1,0,1,0,0,20,2018,3,21,4,0.0,0.0,0.0,90.23440247112723,0,0
2,0,1,4,0,0,0,95,2018,8,9,4,0.0,0.0,0.0,136.7017607403659,0,0
3,0,0,2,0,0,2,144,2018,7,8,4,0.0,0.0,0.0,141.32498723557774,0,0
1,0,2,4,0,0,0,15,2018,11,25,4,0.0,0.0,0.0,59.906873628629214,1,0
1,0,0,1,3,0,0,25,2018,7,8,4,0.0,0.0,0.0,139.0,0,0
1,0,2,2,0,0,0,179,2018,8,26,4,0.0,0.0,0.0,83.04754783865982,0,0
2,0,0,0,0,0,0,19,2017,9,18,3,0.0,0.0,0.0,119.69476261045826,0,0
1,0,0,2,0,0,0,79,2018,3,23,4,0.0,0.0,0.0,90.94695342397252,0,0
2,0,0,4,0,0,2,104,2018,8,22,4,0.0,0.0,0.0,149.97273685338004,0,0
2,0,1,2,0,0,1,63,2018,4,10,4,0.0,0.0,0.0,113.46559602068383,0,0
2,0,0,2,0,0,0,104,2017,10,11,4,0.0,0.0,0.0,109.94609762754155,0,0
2,0,0,2,0,0,0,317,2018,8,15,3,0.0,0.0,0.0,119.04536707464179,0,0
2,0,0,4,0,0,0,76,2017,8,22,4,0.0,0.0,0.0,118.88208350143589,0,0
2,0,1,0,3,0,0,172,2018,7,30,4,0.0,0.0,0.0,94.5,0,0
1,0,1,0,1,0,0,24,2018,6,21,4,0.0,0.0,0.0,137.38121306370996,0,0
1,0,0,0,3,0,0,132,2018,8,9,4,0.0,0.0,0.0,110.14354371809539,0,0
3,0,0,1,0,0,2,131,2018,6,8,4,0.0,0.0,0.0,155.04080870440274,0,0
1,0,1,1,0,0,1,1,2018,2,12,4,0.0,0.0,0.0,105.44481918562161,0,0
2,0,1,0,0,0,0,11,2018,10,2,4,0.0,0.0,0.0,153.89012621572326,0,0
2,0,1,1,0,0,2,165,2018,8,21,4,0.0,0.0,0.0,159.2162979658258,0,0
1,0,1,0,0,0,0,26,2018,8,12,4,0.0,0.0,0.0,108.33790033024606,0,0
2,0,1,1,0,0,2,62,2018,7,13,4,0.0,0.0,0.0,149.71818580914427,0,0
2,0,1,1,0,0,0,272,2018,10,1,4,0.0,0.0,0.0,108.90946054361353,0,0
2,0,0,3,1,0,1,46,2018,3,26,4,0.0,0.0,0.0,86.98722665048516,0,0
1,0,1,3,3,0,0,28,2018,3,27,4,0.0,0.0,0.0,118.14355358494795,0,0
2,0,0,3,3,0,0,30,2018,7,29,4,0.0,0.0,0.0,98.97196581648595,0,0
2,0,1,4,1,0,0,159,2018,5,22,3,0.0,0.0,0.0,132.19165371014586,0,0
2,0,1,1,0,0,0,65,2018,11,11,4,0.0,0.0,0.0,105.35929847137078,1,0
2,0,0,4,0,0,0,147,2018,7,18,4,0.0,0.0,0.0,78.81315826005546,0,0
2,0,1,2,0,0,0,13,2018,9,27,4,0.0,0.0,0.0,130.1349049751722,0,0
2,0,0,2,0,0,0,45,2018,3,25,4,0.0,0.0,0.0,102.33287627404658,0,0
2,0,0,3,0,0,0,59,2018,8,27,4,0.0,0.0,0.0,135.9,0,0
1,0,0,2,0,0,0,20,2018,2,10,4,0.0,0.0,0.0,85.33315260869435,0,0
2,0,1,0,0,0,1,43,2018,2,28,4,0.0,0.0,0.0,91.77217383353606,0,0
1,0,0,3,3,0,0,134,2018,5,17,4,0.0,0.0,0.0,94.5,0,0
1,0,1,4,0,0,0,208,2017,5,21,4,0.0,0.0,0.0,74.85027387862695,0,0
1,0,1,1,0,0,0,110,2018,10,10,3,0.0,0.0,0.0,119.19034874203409,1,0
1,0,0,1,0,0,0,36,2018,5,18,2,0.0,0.0,0.0,89.00990391043095,0,0
1,0,2,1,0,0,0,106,2018,5,29,4,0.0,0.0,0.0,80.76652200395525,0,0
2,0,1,0,0,0,0,28,2017,7,6,4,0.0,0.0,0.0,80.23640149769969,0,0
2,0,0,4,0,0,0,107,2018,6,5,4,0.0,0.0,0.0,123.81621958069341,1,0
2,0,1,1,0,0,1,64,2018,7,26,4,0.0,0.0,0.0,144.66994455415636,0,0
2,0,2,3,0,0,0,69,2018,5,24,4,0.0,0.0,0.0,108.17940888291272,0,0
2,0,0,3,0,0,0,270,2018,4,19,3,0.0,0.0,0.0,110.0,0,0
2,0,0,2,0,0,1,132,2017,6,8,4,0.0,0.0,0.0,91.28695867571693,0,0
2,0,0,2,2,0,0,183,2017,10,23,3,0.0,0.0,0.0,69.90011073879667,0,0
2,0,2,3,0,0,0,102,2018,7,24,3,0.0,0.0,0.0,72.25,0,0
2,0,0,1,3,0,0,84,2018,11,24,4,0.0,0.0,0.0,79.2,0,0
2,0,1,2,0,0,0,8,2018,7,6,4,0.0,0.0,0.0,170.0333252651341,0,0
2,0,0,3,0,0,0,53,2018,7,27,4,0.0,0.0,0.0,135.9,0,0
2,0,1,2,0,0,0,63,2018,2,12,4,0.0,0.0,0.0,73.96057779358638,0,0
1,0,2,2,2,0,0,156,2018,7,15,4,0.0,0.0,0.0,87.93418329590537,0,0
2,0,2,3,0,0,0,138,2018,11,15,3,0.0,0.0,0.0,68.45192926082863,0,0
2,0,1,4,0,0,1,223,2018,7,28,4,0.0,0.0,0.0,106.70430107697727,0,0
2,0,1,0,3,0,0,55,2018,4,17,4,0.0,0.0,0.0,89.41463698576973,0,0
2,0,1,1,0,0,0,91,2018,6,19,4,0.0,0.0,0.0,135.81926679901662,0,0
2,1,1,3,0,0,3,97,2018,9,23,4,0.0,0.0,0.0,179.12157808476607,0,0
2,0,1,1,0,0,2,79,2018,5,20,4,0.0,0.0,0.0,142.34635574032288,0,0
2,0,2,4,0,0,0,63,2017,4,20,3,0.0,0.0,0.0,75.6507289631624,0,0
2,1,0,2,0,0,4,45,2018,7,20,4,0.0,0.0,0.0,198.9,0,0
2,0,0,1,0,0,0,28,2018,3,9,4,0.0,0.0,0.0,109.30072972938605,0,0
2,0,0,1,3,0,0,113,2018,10,12,4,0.0,0.0,0.0,108.0,0,0
2,2,0,1,0,0,4,216,2018,8,5,4,0.0,0.0,0.0,177.3,2,0
2,0,1,0,0,0,0,283,2018,10,16,4,0.0,0.0,0.0,88.6214673106531,0,0
2,0,0,1,1,0,0,41,2018,3,21,4,0.0,0.0,0.0,83.75894923576826,0,0
2,0,1,4,0,0,2,35,2018,3,23,4,0.0,0.0,0.0,125.88440133914683,0,0
2,0,0,1,0,0,0,10,2017,10,7,4,0.0,0.0,0.0,145.19469008343833,0,0
2,0,2,2,0,0,0,179,2018,9,29,4,0.0,0.0,0.0,113.83977700485724,0,0
2,0,0,1,3,0,0,31,2018,11,2,4,0.0,0.0,0.0,78.31271355420584,0,0
2,0,0,2,0,0,0,125,2018,7,11,4,0.0,0.0,0.0,116.50782559124136,0,0
1,0,1,5,1,0,0,61,2017,8,15,4,0.0,0.0,0.0,70.55262447282118,0,0
2,0,1,2,1,0,0,179,2018,10,27,3,0.0,0.0,0.0,100.9164468668222,1,0
2,0,0,2,0,0,0,264,2018,7,22,4,0.0,0.0,0.0,109.41306349344109,0,0
2,0,1,3,0,0,0,72,2018,2,17,4,0.0,0.0,0.0,74.70972665229105,0,0
2,0,0,2,2,0,0,4,2018,6,27,4,0.0,0.0,0.0,124.0279625288027,0,0
1,0,0,1,0,0,0,66,2018,7,6,4,0.0,0.0,0.0,90.94845720289369,0,0
1,0,0,2,0,0,0,241,2018,6,11,3,0.0,0.0,0.0,111.22695362800751,0,0
2,0,0,3,0,0,0,184,2018,10,17,4,0.0,0.0,0.0,129.97331460005927,1,0
2,0,0,4,0,0,2,63,2018,5,12,4,0.0,0.0,0.0,142.55384764154107,1,0
2,0,1,2,0,0,0,101,2018,3,18,4,0.0,0.0,0.0,76.91530345197484,0,0
2,2,2,2,1,0,4,167,2018,9,24,4,0.0,0.0,0.0,215.5707036185816,0,0
2,0,0,4,0,0,0,35,2018,2,9,4,0.0,0.0,0.0,63.37887148437406,0,0
2,0,2,1,0,0,1,38,2018,10,4,4,0.0,0.0,0.0,125.54772231041578,0,0
2,0,0,3,3,0,0,153,2018,9,25,4,0.0,0.0,0.0,79.72995318106351,0,0
2,0,0,2,0,0,0,280,2018,10,8,4,0.0,0.0,0.0,94.71254514020023,1,0
2,0,1,1,0,0,0,37,2018,6,2,4,0.0,0.0,0.0,117.9,0,0
2,0,1,1,0,0,0,68,2018,6,18,4,0.0,0.0,0.0,92.80889825887961,0,0
1,0,2,3,0,0,0,62,2017,2,17,4,0.0,0.0,0.0,65.70418409558903,0,0
2,1,0,2,0,0,3,76,2018,5,13,4,0.0,0.0,0.0,161.35025445213032,0,0
2,0,0,2,0,0,0,193,2018,8,9,3,0.0,0.0,0.0,93.61986326854863,0,0
2,0,0,2,0,0,0,100,2018,4,5,3,0.0,0.0,0.0,81.59543909681128,0,0
2,0,1,2,1,0,0,161,2018,3,25,3,0.0,0.0,0.0,130.0,0,0
2,0,1,2,0,0,0,289,2018,6,17,4,0.0,0.0,0.0,71.74713049427262,0,0
2,0,1,2,0,0,0,143,2018,7,21,4,0.0,0.0,0.0,140.15572744978437,0,0
2,0,1,1,2,0,0,270,2018,10,2,4,0.0,0.0,0.0,93.64384603170402,0,0
3,0,0,3,0,0,2,159,2018,8,2,3,0.0,0.0,0.0,131.1947627707129,0,0
2,0,0,1,3,0,0,21,2018,9,16,4,0.0,0.0,0.0,135.86561309211191,0,0
1,0,0,2,0,0,0,26,2018,11,15,2,0.0,0.0,0.0,76.51662656939507,0,0
2,0,0,3,0,0,1,288,2018,12,1,4,0.0,0.0,0.0,88.00538485144689,0,0
1,0,2,5,0,0,0,138,2017,8,13,3,0.0,0.0,0.0,68.0,0,0
1,0,0,2,0,0,0,188,2018,6,15,3,0.0,0.0,0.0,130.0,0,0
1,0,0,2,0,0,0,5,2017,6,14,3,0.0,0.0,0.0,83.5919555771184,0,0
2,0,0,1,1,0,0,207,2018,9,5,4,0.0,0.0,0.0,98.5743374083621,0,0
2,0,1,3,0,0,0,106,2018,9,20,4,0.0,0.0,0.0,118.42042302874907,1,0
2,0,0,1,3,0,0,25,2018,8,8,4,0.0,0.0,0.0,139.0,0,0
2,0,0,1,0,0,0,152,2018,10,4,3,0.0,0.0,0.0,134.49031645755738,0,0
1,0,0,1,1,0,0,56,2018,10,8,4,0.0,0.0,0.0,99.27957834300385,0,0
1,0,1,4,2,0,0,121,2018,9,27,3,0.0,0.0,0.0,75.73265125350405,0,0
3,0,1,0,0,0,2,63,2018,8,8,4,0.0,0.0,0.0,168.3,0,0
2,0,1,0,1,0,0,24,2018,9,11,4,0.0,0.0,0.0,68.61193095851206,0,0
1,0,0,2,0,0,0,32,2018,5,3,2,0.0,0.0,0.0,72.26250975190801,0,0
1,0,0,0,0,0,0,25,2018,8,12,4,0.0,0.0,0.0,108.51229369872402,0,0
2,0,0,3,0,0,0,147,2018,6,2,3,0.0,0.0,0.0,123.43989618569616,0,0
2,0,0,5,0,0,0,230,2018,9,6,3,0.0,0.0,0.0,137.0,0,0
2,0,0,4,0,0,0,206,2018,8,24,4,0.0,0.0,0.0,99.39698462073498,1,0
2,0,0,3,0,0,2,158,2018,6,3,4,0.0,0.0,0.0,128.19042285328453,0,0
2,2,1,2,0,0,4,10,2017,4,26,4,0.0,0.0,0.0,252.79855827848849,0,0
1,0,0,2,0,0,0,75,2018,4,27,4,0.0,0.0,0.0,111.9797491050477,0,0
2,0,1,1,3,0,0,218,2018,8,13,4,0.0,0.0,0.0,81.68664805958362,0,0
2,0,0,1,0,0,2,28,2018,5,18,4,0.0,0.0,0.0,156.09105605765583,0,0
2,0,1,2,0,0,0,143,2018,7,21,4,0.0,0.0,0.0,140.20595057419854,0,0
2,1,0,2,0,0,3,18,2018,9,17,4,0.0,0.0,0.0,177.1752216122894,0,0
2,0,0,2,0,0,0,209,2018,6,21,3,0.0,0.0,0.0,99.7789620400601,0,0
2,1,2,1,0,0,4,73,2018,4,3,4,0.0,0.0,0.0,160.9706216357165,0,0
2,0,2,3,0,0,2,30,2018,6,17,4,0.0,0.0,0.0,139.16910883070022,0,0
3,0,1,0,0,0,2,63,2018,8,8,4,0.0,0.0,0.0,168.3,0,0
2,0,0,3,3,0,0,195,2018,8,24,4,0.0,0.0,0.0,88.95490317079866,0,0
2,0,1,2,0,0,0,233,2018,10,14,3,0.0,0.0,0.0,90.0,0,0
3,0,2,3,0,0,2,169,2018,7,13,4,0.0,0.0,0.0,128.56793825704952,2,0
2,0,2,1,0,0,2,11,2018,4,7,4,0.0,0.0,0.0,125.71606027129839,0,0
2,0,1,2,0,0,0,66,2017,10,9,3,0.0,0.0,0.0,75.0,0,0
2,0,0,1,0,0,2,40,2018,6,9,4,0.0,0.0,0.0,165.68570816650706,0,0
2,0,1,2,0,0,1,204,2018,8,26,4,0.0,0.0,0.0,130.42297403670352,0,0
2,0,1,0,2,0,0,223,2018,8,15,4,0.0,0.0,0.0,85.81712016786464,0,0
2,0,0,1,1,0,0,88,2018,9,28,4,0.0,0.0,0.0,79.68547756443212,0,0
2,0,0,0,2,0,0,34,2018,7,10,4,0.0,0.0,0.0,124.67150282030276,0,0
2,0,0,2,0,0,0,76,2017,6,6,4,0.0,0.0,0.0,76.5,0,0
1,0,1,2,0,0,0,212,2018,10,24,4,0.0,0.0,0.0,70.88474975572728,0,0
2,0,0,3,0,0,0,20,2018,3,8,4,0.0,0.0,0.0,92.5494567583718,0,0
2,0,1,4,0,0,1,147,2018,8,16,4,0.0,0.0,0.0,137.70981005046684,0,0
2,1,0,2,0,0,3,324,2018,11,30,4,0.0,0.0,0.0,185.59037841184545,0,0
1,0,2,0,1,0,0,386,2018,10,23,4,0.0,0.0,0.0,94.91633962382397,0,0
2,0,2,2,0,0,0,184,2017,6,6,4,0.0,0.0,0.0,100.8776626113045,1,0
2,0,2,1,0,0,0,116,2017,8,2,3,0.0,0.0,0.0,95.09023027078987,0,0
1,0,1,1,0,0,2,44,2018,5,17,4,0.0,0.0,0.0,96.67103621277649,0,0
2,0,1,1,0,0,2,62,2018,8,13,4,0.0,0.0,0.0,149.4,0,0
2,0,0,2,0,0,0,263,2018,10,21,3,0.0,0.0,0.0,110.0,0,0
2,0,0,2,3,0,0,40,2018,6,27,4,0.0,0.0,0.0,103.0618536039408,0,0
2,0,0,1,0,0,0,256,2018,7,15,3,0.0,0.0,0.0,109.37736946640135,0,0
2,0,0,3,0,0,0,79,2018,3,15,4,0.0,0.0,0.0,73.90129019307163,0,0
2,0,0,1,1,0,0,75,2018,9,15,2,0.0,0.0,0.0,101.20902474556871,1,0
2,0,2,0,0,0,0,217,2018,9,29,4,0.0,0.0,0.0,96.3,1,0
1,0,1,0,0,0,1,174,2018,6,5,3,0.0,0.0,0.0,115.25615466173845,0,0
2,0,0,0,3,0,0,1,2017,4,11,4,0.0,0.0,0.0,77.65888379968682,0,0
2,0,1,0,0,0,0,92,2018,5,26,4,0.0,0.0,0.0,96.09895038674637,0,0
2,0,1,3,2,0,0,288,2018,11,24,4,0.0,0.0,0.0,66.71364021654344,0,0
2,0,1,0,0,0,0,25,2018,2,20,4,0.0,0.0,0.0,91.0,1,0
1,0,2,3,0,0,1,28,2018,5,20,4,0.0,0.0,0.0,132.09627559187047,0,0
2,0,0,3,0,0,0,25,2018,11,21,4,0.0,0.0,0.0,102.79940450376462,0,0
2,0,0,3,0,0,0,213,2018,6,7,3,0.0,0.0,0.0,130.0,0,0
1,0,0,3,0,0,0,101,2017,7,15,4,0.0,0.0,0.0,53.748151333048,0,0
2,0,0,3,0,0,0,36,2018,3,26,4,0.0,0.0,0.0,113.08934476664339,0,0
1,0,0,1,0,0,0,102,2017,11,8,3,0.0,0.0,0.0,63.75,1,0
1,0,0,2,0,0,0,321,2018,5,18,3,0.0,0.0,0.0,82.29365777037673,0,0
1,0,0,3,0,0,1,70,2018,4,13,4,0.0,0.0,0.0,119.36292865325709,0,0
2,0,1,0,2,0,0,183,2018,7,24,4,0.0,0.0,0.0,94.98341190141656,0,0
1,0,2,2,0,0,0,159,2018,5,13,3,0.0,0.0,0.0,114.77524452670444,0,0
2,0,1,2,0,0,0,29,2018,3,3,4,0.0,0.0,0.0,106.04480504938874,0,0
1,0,1,2,0,0,0,271,2018,9,29,4,0.0,0.0,0.0,100.72636221822395,0,0
2,0,0,0,0,0,0,92,2018,5,26,4,0.0,0.0,0.0,96.3,0,0
2,0,0,0,2,0,0,222,2018,8,14,3,0.0,0.0,0.0,84.17610878805161,0,0
2,0,0,3,0,0,0,258,2018,10,3,4,0.0,0.0,0.0,80.37507946052052,0,0
2,0,1,0,3,0,0,202,2018,7,28,4,0.0,0.0,0.0,83.41123268908743,0,0
1,0,0,3,0,0,0,352,2018,10,4,3,0.19295032822122324,0.19295032822122324,0.0,95.09165070897274,0,0
2,0,1,2,0,0,0,177,2018,6,3,3,0.0,0.0,0.0,100.23948795916276,0,0
1,0,0,2,0,0,0,104,2017,10,13,3,0.0,0.0,0.0,76.63126959020573,0,0
2,0,0,3,0,0,0,108,2018,9,19,4,0.0,0.0,0.0,119.56941527042274,0,0
2,0,1,2,0,0,0,172,2018,7,1,4,0.0,0.0,0.0,114.85462769649352,1,0
1,0,0,2,0,0,0,101,2017,9,16,3,0.0,0.0,0.0,79.7795457370188,0,0
1,0,1,1,2,0,0,77,2018,4,1,4,0.0,0.0,0.0,84.57673298033964,0,0
2,0,2,0,1,0,0,386,2018,10,23,4,0.0,0.0,0.0,111.13191849084333,0,0
2,0,1,4,0,0,0,152,2018,8,22,3,0.0,0.0,0.0,98.32557032760337,0,0
2,0,0,1,0,0,1,155,2018,7,17,4,0.0,0.0,0.0,118.96892507399252,1,0
2,0,0,3,3,0,0,176,2018,8,10,4,0.0,0.0,0.0,90.35516143324305,0,0
1,0,0,1,0,0,2,20,2018,7,6,4,0.0,0.0,0.0,155.61804728058334,0,0
2,0,0,1,0,0,0,32,2018,1,25,2,0.0,0.0,0.0,63.16068319631179,0,0
2,0,0,3,0,0,0,36,2018,3,22,4,0.0,0.0,0.0,114.42904842032434,0,0
2,0,1,3,0,0,2,60,2018,8,5,4,0.0,0.0,0.0,123.52254715588052,0,0
2,0,1,3,0,0,0,76,2017,3,18,3,0.0,0.0,0.0,19.265997092627458,0,0
2,0,0,3,0,0,0,227,2017,9,4,4,0.0,0.0,0.0,103.27609470343367,0,0
2,0,0,2,0,0,0,118,2018,5,14,3,0.0,0.0,0.0,96.75669711008598,0,0
1,0,0,1,0,0,0,13,2018,10,5,4,0.0,0.0,0.0,146.5120975563927,0,0
2,0,2,4,0,0,0,160,2018,4,27,3,0.0,0.0,0.0,90.0,0,0
2,0,1,2,2,0,0,143,2018,10,26,4,0.0,0.0,0.0,81.06135603663097,0,0
1,0,2,6,0,0,1,231,2018,8,1,4,0.0,0.0,0.0,82.46185492455483,1,0
3,0,0,2,0,0,2,67,2018,6,23,4,0.0,0.0,0.0,135.43577505659314,0,0
1,0,0,2,1,0,0,75,2017,7,19,4,0.0,0.0,0.0,116.5153726412725,0,0
2,0,1,2,0,0,0,273,2018,5,11,3,0.0,0.0,0.0,94.279606069934,0,0
2,0,0,0,1,0,0,3,2017,9,5,4,0.0,0.0,0.0,131.05438773278476,0,0
1,0,1,0,0,0,0,110,2018,9,11,3,0.0,0.0,0.0,119.42535512249238,0,0
2,0,1,1,1,0,0,132,2017,6,15,4,0.0,0.0,0.0,94.5,0,0
2,0,2,5,3,0,0,150,2018,7,6,4,0.0,0.0,0.0,97.72943191893073,0,0
3,0,0,4,0,0,0,176,2018,8,2,4,0.0,0.0,0.0,130.05,1,0
2,0,1,1,2,0,0,7,2018,7,16,3,0.0,0.0,0.0,140.22585387217129,0,0
1,0,1,2,0,0,0,81,2018,8,10,4,0.0,0.0,0.0,133.78028618013363,0,0
2,0,2,1,0,0,1,63,2018,9,24,4,0.0,0.0,0.0,149.5538425628929,1,0
2,0,2,3,0,0,0,168,2018,7,15,4,0.0,0.0,0.0,131.12509500041236,2,0
2,0,2,3,1,0,0,5,2018,9,16,3,0.0,0.0,0.0,75.73770162859354,0,0
2,0,0,3,0,0,0,257,2018,6,6,3,0.0,0.0,0.0,88.46828384498609,0,0
2,0,1,2,1,0,0,172,2017,8,10,3,0.0,0.0,0.0,76.17359143221977,0,0
2,0,0,2,0,0,0,184,2018,8,9,4,0.0,0.0,0.0,108.43589798481266,0,0
1,0,0,2,1,0,0,377,2018,10,14,3,0.0,0.0,0.0,109.4262321412939,0,0
2,0,1,3,0,0,0,85,2018,10,30,4,0.0,0.0,0.0,89.97783144179449,0,0
2,0,2,1,0,0,2,117,2018,5,12,3,0.0,0.0,0.0,95.96993292718133,0,0
1,0,2,4,0,0,0,241,2018,7,8,4,0.0,0.0,0.0,90.12768041554774,0,0
2,0,0,2,0,0,0,273,2017,7,15,4,0.0,0.0,0.0,108.6802161568784,0,0
2,0,0,2,0,0,0,307,2018,11,24,3,0.0,0.0,0.0,52.0,0,0
2,0,1,1,0,0,0,144,2018,7,23,4,0.0,0.0,0.0,138.31648224437578,0,0
2,0,0,0,0,0,0,217,2018,7,14,3,0.0,0.0,0.0,80.65749705484515,0,0
2,0,1,4,0,0,0,74,2018,3,30,4,0.0,0.0,0.0,82.45,0,0
2,0,1,2,0,0,2,75,2018,4,3,4,0.0,0.0,0.0,98.75433919364046,0,0
2,0,2,4,0,0,0,166,2018,4,19,3,0.0,0.0,0.0,105.46601815467805,0,0
2,2,2,2,0,0,4,14,2018,6,16,4,0.0,0.0,0.0,230.22127308855423,0,0
2,0,1,4,1,0,0,55,2017,11,9,4,0.0,0.0,0.0,77.07400420141985,1,0
2,0,0,0,0,0,0,17,2017,9,11,4,0.0,0.0,0.0,75.47054788655731,0,0
2,0,0,3,1,0,0,102,2018,3,25,4,0.0,0.0,0.0,93.23473813952249,0,0
2,0,0,3,0,0,1,63,2018,7,11,4,0.0,0.0,0.0,138.99526082932192,0,0
1,0,0,2,1,0,0,45,2018,9,4,4,0.0,0.0,0.0,151.42707087819173,0,0
2,0,0,3,3,0,0,126,2018,7,6,4,0.0,0.0,0.0,99.63734035765046,0,0
2,0,0,2,0,0,2,187,2018,8,27,4,0.0,0.0,0.0,107.03066154168184,0,0
1,0,2,5,2,0,0,156,2018,7,25,4,0.0,0.0,0.0,80.75,0,0
3,0,0,1,0,0,2,52,2018,7,8,4,0.0,0.0,0.0,147.70618722445684,0,0
1,0,1,2,0,0,0,98,2018,10,23,4,0.0,0.0,0.0,91.9928803446374,0,0
2,0,2,5,2,0,0,48,2018,11,13,3,0.0,0.0,0.0,75.05248690655192,0,0
3,0,2,1,0,0,2,16,2018,7,15,4,0.0,0.0,0.0,182.34266208750427,0,0
2,0,1,1,0,0,0,272,2018,4,18,3,0.0,0.0,0.0,110.0,0,0
1,0,0,0,0,0,0,5,2018,3,19,2,0.0,0.0,0.0,97.52411320002837,0,0
2,0,0,2,0,0,0,304,2018,11,3,3,0.0,0.0,0.0,89.0,0,0
1,0,0,3,0,0,2,54,2018,5,17,4,0.0,0.0,0.0,141.426686231613,0,0
2,0,0,3,0,0,0,248,2018,9,8,4,0.0,0.0,0.0,82.38133909062167,1,0
2,0,2,3,3,0,0,224,2018,10,29,4,0.0,0.0,0.0,72.82704235105766,0,0
2,0,0,3,1,0,0,187,2018,9,24,4,0.0,0.0,0.0,65.50159833577466,0,0
2,0,0,1,0,0,0,174,2017,8,6,3,0.0,0.0,0.0,74.30083718758974,0,0
1,0,3,5,0,0,1,10,2018,6,11,4,0.0,0.0,0.0,147.57632936988054,0,0
2,0,1,4,0,0,0,149,2018,6,11,4,0.0,0.0,0.0,77.82451276871006,0,0
2,1,1,1,0,0,1,26,2018,2,2,4,0.0,0.0,0.0,176.40655996393593,0,0
1,0,0,3,0,0,0,71,2018,5,9,4,0.0,0.0,0.0,125.3953274591788,0,0
2,0,2,3,0,0,0,88,2017,7,26,3,0.0,0.0,0.0,59.96074253156938,0,0
2,0,0,1,0,0,1,154,2018,8,18,4,0.0,0.0,0.0,118.0595069915313,1,0
2,0,0,1,0,0,0,176,2017,7,4,4,0.0,0.0,0.0,76.5,0,0
2,0,1,2,0,0,0,219,2018,8,15,4,0.0,0.0,0.0,70.30997695707686,0,0
2,0,1,4,0,0,0,133,2018,6,9,4,0.0,0.0,0.0,119.77347997095767,1,0
2,0,1,4,0,0,0,14,2018,7,7,3,0.0,0.0,0.0,115.93985305069039,0,0
2,0,0,2,0,0,1,159,2018,7,23,4,0.0,0.0,0.0,119.95759673116983,0,0
2,0,1,1,0,0,0,188,2017,4,7,3,0.5940263555672901,2.2616691687010624,0.5940263555672901,70.92950729732722,0,0
2,0,2,1,0,0,1,22,2018,5,26,4,0.0,0.0,0.0,132.4356477978563,0,0
2,0,0,2,0,0,0,125,2018,4,27,3,0.0,0.0,0.0,90.29935625024464,0,0
2,0,1,3,0,0,0,75,2018,3,27,4,0.0,0.0,0.0,85.57282119392511,0,0
1,0,0,0,2,0,0,44,2018,3,7,3,0.0,0.0,0.0,67.31726384156414,0,0
2,0,0,2,0,0,2,62,2018,4,21,4,0.0,0.0,0.0,116.818828551849,0,0
2,0,0,3,0,0,0,71,2018,2,17,4,0.0,0.0,0.0,78.56329455245674,0,0
1,0,0,3,0,0,0,22,2017,3,4,4,0.0,0.0,0.0,81.82389744011589,0,0
2,1,0,1,0,0,2,118,2018,5,29,4,0.0,0.0,0.0,123.56396059515829,0,0
2,0,1,1,0,0,0,45,2018,3,18,3,0.0,0.0,0.0,83.98557030467865,0,0
2,0,0,2,0,0,0,180,2018,9,27,4,0.0,0.0,0.0,89.70927697744752,1,0
2,0,0,2,0,0,1,64,2018,7,26,4,0.0,0.0,0.0,123.39975569103822,0,0
2,0,0,3,3,0,0,77,2018,3,30,4,0.0,0.0,0.0,76.07184402923762,0,0
3,0,0,1,0,0,2,60,2018,7,14,4,0.0,0.0,0.0,138.1494041149324,0,0
1,0,0,0,3,0,0,17,2018,4,6,4,0.0,0.0,0.0,89.0,0,0
2,0,0,3,0,0,0,103,2018,4,28,3,0.0,0.0,0.0,102.298497201249,0,0
1,0,2,4,0,0,1,355,2018,11,24,4,0.0,0.0,0.0,88.30455512757477,0,0
1,0,1,2,0,0,2,9,2018,7,26,4,0.0,0.0,0.0,152.2216977968637,0,0
2,0,1,1,0,0,0,169,2018,6,16,4,0.0,0.0,0.0,118.39472177130114,1,0
2,0,0,3,0,0,0,226,2018,9,4,4,0.0,0.0,0.0,101.21424075379942,1,0
2,0,1,2,0,0,0,99,2017,10,7,3,0.0,0.0,0.0,118.07016687636244,0,0
2,0,1,3,3,0,0,147,2018,6,27,4,0.0,0.0,0.0,93.10996961511324,0,0
2,0,1,1,0,0,0,26,2017,9,19,3,0.0,0.0,0.0,118.7540973462399,0,0
1,0,2,1,0,0,0,116,2018,2,28,3,0.0,0.0,0.0,60.93776526257017,0,0
2,0,0,1,0,0,0,238,2018,6,16,3,0.0,0.0,0.0,113.65839145564478,0,0
1,0,0,1,0,0,0,44,2018,1,22,4,0.0,0.0,0.0,72.9,0,0
2,0,0,3,3,0,0,76,2018,4,11,4,0.0,0.0,0.0,80.9402808154908,0,0
3,0,0,2,0,0,2,106,2018,9,23,4,0.0,0.0,0.0,168.3,1,0
2,0,1,4,0,0,2,35,2018,3,23,4,0.0,0.0,0.0,125.78488508947882,0,0
2,0,0,3,0,0,2,129,2018,8,27,4,0.0,0.0,0.0,139.12134682067153,1,0
